558972	-224409	-357884	-376651	511264	-280420	-125675	-770069	69609	-946229
-456416	-565058	301139	-925130	164020	-830482	147996	230797	261997	63420
-892327	-170964	-823438	780696	-513631	-848483	29507	-782581	-711634	-947318
720875	279163	-331606	-220243	93978	-943304	-42891	198977	153485	240730
-148061	541226	791787	-943331	-310710	-502465	-683274	127657	-647885	871306
336709	-932659	119861	-550654	-572683	-336820	-868541	2210	-479138	-457518
-661748	589429	-649079	-15709	-577108	-318863	-305287	869621	717069	-371503
856191	629765	-469036	75893	-153142	944757	-11635	-765142	724938	796531
-949443	969510	516675	-79759	-635071	458157	-608347	612756	-871339	176160
-743520	-20486	-493614	133932	-668597	-664363	418164	-166239	-445585	400144
450931	638585	-296131	118818	702878	500575	-271267	766305	-533548	842825
395947	-357701	414967	-967658	799415	143670	132057	-681278	109868	192280
778036	-941184	906578	-389710	-442489	718537	-912472	579025	614467	-873216
861213	399419	707042	-406025	778254	-632313	-558867	576377	971485	-176813
-880648	782987	-447674	-531990	122434	-316175	866573	375086	-398436	772328
-893549	-735149	563574	340831	146399	802282	642433	-304357	619559	613422
563672	-602482	345896	826362	-952748	292654	-674454	970084	-332056	652588
92951	273456	-620707	-574727	-2665	-11556	814807	701819	417027	-492887
-359220	-218945	945941	325165	777328	-163324	550022	706284	-86062	-475360
330829	73697	-960018	-403034	927160	671745	968682	-678930	-130327	-320044
560462	-845600	-149698	-462305	636933	48819	10771	-13603	763339	534367
595062	-674203	645584	-945204	-376739	-71041	902733	-990570	-548337	-374746
935858	159294	-682353	-979214	461058	-221387	-955396	712732	374121	-21386
-62995	-493765	828458	464123	109137	289055	651881	35356	-507909	-53182
-3114	546565	-474334	532565	-692980	-217335	-532317	-237978	794542	-478264
-832700	683267	-875705	-905417	350564	470802	447651	-992215	686241	-800774
-927601	-974360	725896	835101	121740	-982417	-732300	311890	-108405	-903875
168994	-566500	500653	-513905	-407502	286994	867545	-254455	-35680	-25574
990412	399052	634173	-759097	654772	-201393	933437	-911966	201574	-971852
-176173	-649059	-225289	758414	-87634	40994	-23802	958806	-331254	667451
-369978	842956	262332	193265	453155	518787	-698850	-215061	440155	303648
-745507	372141	511006	748349	78990	544004	252916	683361	334594	-362159
728466	341707	607649	39631	858115	-648741	642098	573468	294081	929472
201768	294858	838722	842713	762445	544090	296904	-682296	740251	-857389
775616	32160	9221	-107736	-160238	-470942	179228	141625	403348	562428
-571317	-301071	897292	808834	565197	-229368	-547365	250487	-126371	-219781
-929540	-109597	191715	959863	-675392	-780378	612895	-845764	-210700	242479
-979480	425009	685279	277377	218459	-671143	67106	-758336	-53456	-899300
-849124	-441170	623204	-253407	-823927	-996748	675412	-959744	-433801	571341
-309026	855056	141035	607327	459753	551563	553947	774153	765569	-612454
368296	14623	740659	-860261	-70086	-366474	-959743	-763930	403833	-66378
-349170	-586420	-599260	-803266	108250	885648	164708	671914	-741919	-403709
-468001	-677607	476598	922135	-423133	275464	672847	-144953	-902149	868054
253663	-108255	712327	-266924	-451006	-57579	635604	-38011	-461114	-655339
25490	353043	287769	-412934	-865091	-127883	792182	881645	400726	702332
-252402	-487033	333971	-715714	809676	-762880	865751	237719	-245922	76317
-602275	-181208	-861648	-374942	610948	96247	210288	344803	-838527	284811
-568655	-571660	-686829	631597	718178	-806592	-100589	49719	776788	-165314
371545	998058	792194	-108347	-558522	997215	142085	-249137	414879	429911
-313145	-736474	26845	286036	-554305	178388	832917	575189	-129184	79677
264159	-358895	925567	384026	-21342	20905	-244827	784659	-345304	897126
-859173	-559155	-629697	-370499	368907	408336	373883	362450	-203096	749609
695347	887447	-906177	530454	-68952	855340	-403449	-837872	168575	913994
-665025	-556768	-430446	982308	-592088	285267	472328	-284956	826326	-242836
296197	-125456	-619490	-151546	-647527	-493554	366048	610542	840862	-934258
-3615	-56172	-539051	-6168	854352	618937	-719586	-867767	-757454	-174358
-967242	-936842	448402	-182307	-848060	633398	-669534	350493	-292742	921709
-617209	-64576	-17289	-519266	-595933	-984163	158230	341254	291094	-195505
804120	-282064	-355746	905341	-250323	-381274	235110	-504513	693364	-829942
507416	-258287	701240	-313285	306083	-29966	-889832	407608	-489275	-365357
880972	745003	-916975	548637	-916509	640231	-981062	-341764	584012	641260
401785	-708379	983589	980264	858798	855915	643785	590028	-853658	973641
43010	-873037	772051	68996	619747	-8702	619638	-417298	-419114	-803059
-128501	521163	651911	485831	682316	-340232	-199083	-842205	-276745	-156618
287078	-714355	-245469	-949278	-76972	677704	-475611	-979477	974689	-226566
-320560	113173	-153293	-737392	-936439	-64271	-547095	862311	-317379	213243
654055	-229893	-758680	338975	39940	195057	370149	-626669	-716721	974322
224157	803431	437762	110464	-782596	-539642	-796484	448952	99627	673969
403106	586136	-775264	191104	542904	-820334	-738729	-796980	-655106	-110736
-165049	-640031	-435349	50720	327349	-691315	-137364	483391	944368	-481278
-430287	46453	888687	446970	-795976	-622694	763581	-322687	970140	443370
766864	227831	-570116	-595361	-378144	533854	231609	-280142	213427	173394
471574	369777	340515	429763	-56096	-30490	334588	-448002	-765708	309605
-214144	853638	980849	-223056	-850335	-250390	195209	-813165	-639519	-376519
624562	-133766	-900653	439122	955141	953112	-609803	-34262	999376	-904995
924857	-616389	-156463	317270	294210	435919	-684240	-345016	-10675	-843843
741267	-518184	-79762	753870	175082	-80094	-276361	-216665	923315	-97689
-764949	343917	480545	-477475	914368	503865	351713	-937138	-199349	438962
-426636	164466	-835150	-508883	491731	-300052	-706840	662086	-559571	-278237
-496012	-503128	506068	600463	-981838	348230	988913	668327	-774494	-884444
367819	89337	886665	-74809	869267	629590	946397	28104	121150	-396396
376762	-392244	-569421	443430	595075	-496527	327789	831617	847161	581777
-888117	794646	-326705	-261629	-202150	190071	-530780	-730319	14404	357193
-350050	652695	267053	-153370	-587544	-368158	-32240	-436527	793518	841285
862184	454868	732525	-916371	-218024	492218	501146	579257	-597858	151110
890599	244032	-131548	-765987	-332924	-449395	-110821	619074	335251	63739
747246	904339	665082	-598460	-321293	195254	311937	-523581	-58389	-853097
662888	-645707	21433	-374637	567208	-915744	-696535	-956707	321333	660726
923132	256809	-201725	-156217	235283	498068	-507924	-83774	-789354	681628
455129	225062	591936	-989936	436191	-70225	-768093	809131	-480680	-466492
-494114	-928242	-342982	89426	941742	-232337	-2925	-875660	-167181	-899291
658852	-746501	-28909	471570	-325539	680432	-5213	175833	789711	244662
566339	-163755	868876	158132	333396	125661	-381956	-683938	-855342	-785829
-799383	-511009	351043	-275132	282798	-216440	900733	-838575	-581408	510716
509398	186606	365265	1793	-298929	182932	-274578	-118856	-902245	-207664
162234	488393	-503918	851316	-664687	739437	-156505	563922	280544	-909746
-651636	-965968	683065	-457855	959529	3393	-472477	-782155	949378	454243
640931	649708	637864	934528	492965	38058	-879762	-889947	-712670	-584838
53191	-681825	-958817	900690	334723	-70616	-306160	-217764	995557	-881216
-74175	127160	-163662	-770998	-62545	-693980	-549605	403729	-535521	-84947
819025	-964719	646371	824025	-315367	-643685	-516785	211713	770594	581162
-536243	117471	-425780	907923	-989721	884011	490008	-32243	-956125	-272474
-684180	892129	-573811	-480217	574390	-218984	760174	-592043	-544663	448752
-102281	-578220	-615971	-939786	929483	720576	-621258	-457443	501961	882251
-106022	421912	454756	454133	134909	195676	319482	-666728	747563	-545139
-84423	-736348	-81765	-311079	-119714	-844529	714384	-871854	244109	754158
304195	-443737	-51130	584460	-986267	-684488	797489	588636	69647	-187252
857561	297267	648722	-818243	669146	-571997	-660041	837943	-202330	-117018
-442264	346948	-98145	989724	232040	-841894	-445913	904255	690423	704100
986126	-562841	696480	-318660	462850	425675	62510	874869	552893	686511
-666209	-870795	221677	182078	369335	657655	-326804	613101	-844347	-218676
447065	-453802	-476283	412078	629255	-830200	-856451	500950	-195015	606091
-199125	980376	-498681	-23872	167007	424428	808548	717624	282315	513617
831749	-137686	257570	447379	-380485	-108145	-485697	215567	753893	-806827
274665	-624354	-611544	796736	628795	545946	-328479	766691	972662	894178
985315	-348706	-737753	818584	69505	-154067	981083	-741942	-485678	920274
-497489	351145	658775	63753	933590	909639	-475656	891539	-872133	-500915
969828	333661	711270	-916902	838808	593687	738019	223368	136725	357406
-921235	-456578	632710	320280	695861	791883	615637	452208	-3700	-639305
-976064	-896976	542240	801118	598887	387654	296194	-953094	773331	-451552
894489	862810	520125	122209	825591	23157	-131866	696958	-517895	-358797
-91262	479470	495517	-414332	-595129	-551420	662666	-623471	-344673	269400
574755	-285318	-437402	-219537	-715218	739568	364085	730259	-231388	-849196
-94592	648696	603636	97266	-661622	934299	133304	769168	523914	-619481
824484	-178183	-393641	-756481	818427	733264	957000	-597614	-409033	-207748
365081	-758685	705245	-893243	137963	251776	-476929	817205	-828437	125322
222664	563530	-753139	-718342	-153156	-248763	999643	-758374	-348800	-636642
-42224	-823767	869579	-894880	778088	-641648	-968588	254544	449192	801353
720152	-10102	-655550	181110	82314	518237	859850	-74957	-965279	26545
-894427	-906355	358594	667597	267776	-888839	-999036	-155660	939850	-32334
-195034	-996558	-523211	-411472	-270926	728125	622405	-145332	-386424	484122
-50530	-516187	-617295	-340179	822455	-719973	-529617	-807000	635294	773357
-513597	-272773	-572249	-6435	-814181	-279105	-561651	519976	-854251	-217027
-841498	-629114	-365800	-683462	569622	956518	-236347	337432	383824	537115
333930	995038	374750	718768	-221864	-6254	660557	377393	-482685	-462834
-766053	-606539	598577	-705688	-110922	-261682	433383	562354	961696	-544659
-122463	935181	525110	972119	999213	304954	-55673	-49860	13393	-92447
-691638	908178	-847835	456844	-670696	342543	99780	832420	-770982	-512957
-500887	270655	643235	-82461	-807274	-804441	726266	-66086	-860549	739865
31415	-289790	-850398	-920814	-686893	-175082	-490763	946603	-218259	-530476
732126	-656290	651992	298307	-297601	718055	-750188	-719344	415287	-677791
27173	-393212	527466	-90770	-600866	787519	206913	-806140	440854	609029
-994492	377475	-680973	-391284	-336225	672363	-638405	-217733	648211	209914
-468057	692602	35810	594508	135559	-324626	208957	-67661	-419045	929884
411489	683218	692497	-456667	-416395	-710592	592643	-106174	-410042	896008
234772	332804	-266660	-477621	518074	-513466	310329	720374	119086	715036
-914348	-281347	483731	197666	-806745	53946	-294394	-694064	153630	-809063
32997	-455007	-679070	-591222	151278	207541	-42718	-343265	-937657	-382981
-443857	-267543	157857	-765228	-677992	-497541	-902395	-611422	773054	32325
795890	-462918	217839	625987	-135270	-917296	670238	201592	882248	818367
516812	828017	-901030	698080	469408	964692	-232009	-31176	688241	-562856
876325	-217236	971246	-480157	-915297	-300079	317542	759757	-826566	-27125
560027	941493	-948641	54065	-396096	-718310	996966	-699925	133306	840381
-223589	-846098	811859	-271077	-709264	324639	-289373	-632802	-484320	347369
679378	152994	-508919	-526513	704016	714024	452252	198839	-892967	924952
-989912	858521	250349	-50639	-255835	-12713	-433891	523804	-794190	-830031
-39787	651116	-261373	183642	-974791	931908	379079	-912055	-167355	911616
253734	638726	-392961	763107	-690558	-875127	672859	-974191	-588176	730871
-343329	-709741	212710	865085	238614	368056	-837466	-895568	2481	928429
-174353	17391	375682	-480164	771307	-289918	-499106	-224740	655016	-355319
274006	601438	-215795	-549386	284299	-348161	-101925	-37371	-651754	-846273
-268985	-75939	217664	381624	-958290	-115185	979074	-319354	-464355	-14988
434801	263785	-272116	439714	-502469	-326859	-846935	845241	391449	661639
931431	-602019	-952190	870085	-903782	-997073	205562	-403523	328238	-541229
513289	363319	540181	-219350	87516	783253	446837	-39627	-34227	-358614
-185730	-149691	621642	670459	629718	145935	210790	-241422	872153	-916941
202469	-572312	560059	-393333	754957	757590	720226	32548	687102	307016
689817	452913	379759	606754	-910309	-988700	-917053	390899	-456063	-151500
-178941	-465085	-656780	-550644	-32765	581559	255830	-429245	-588706	950975
44717	548734	640566	-473817	-670270	982957	-359702	-761330	-232064	-185608
-36312	124470	-250148	816843	-872733	-94093	431608	-137098	511861	-737782
-987250	760980	-655963	760819	46427	-229807	328152	-535721	596157	-385616
-933103	-321022	341044	-13647	-393565	764728	188851	931927	-12707	-866389
839356	359842	825653	-314759	-91702	909975	-728135	-977704	575637	336146
-516981	647973	79571	464824	929855	211216	-707967	675443	971499	-37891
-988378	-319278	132683	819115	341698	107510	840382	-484075	-565082	957446
682228	393746	359352	666198	-320591	443764	-353459	13917	967029	769893
-313722	-697972	968050	-807285	-820620	359838	-929416	797354	870694	272975
-722454	437449	-760885	-735789	-534612	-562032	-78255	-448340	-938738	-541039
-945659	598464	-869306	-96589	959324	-674896	782269	614119	-198084	782138
-948207	534015	611580	-696409	599708	112862	86031	286948	-617364	-382553
-414868	716887	5672	524840	99692	-133368	-847630	-100945	352136	-224794
722146	-503520	-363047	208423	-379117	515034	50539	-36414	885302	-658193
-961762	-844236	603012	-113382	820962	-723303	893018	944957	-338016	-588253
615684	-941390	-23754	-77398	-139359	-685208	-372632	105134	425478	180072
-572514	-248605	-492580	198192	-381287	-161384	-826080	-382385	-972846	-623908
215041	428996	-788602	977780	640951	-15406	738275	-720022	-928027	161202
884413	444612	957492	58785	-738600	-539644	-849682	-333143	-425179	-313629
289613	-311763	242152	812217	-784671	239667	456949	207234	682324	-53142
674926	530533	-102247	319147	637697	-236132	-354817	705114	81657	-340839
-824218	-73789	-606618	762346	-749090	541006	-630924	-306879	-107598	-407718
848584	305998	227516	891163	673326	281838	650220	-308326	-866266	-321654
-515018	-967004	-332830	281098	740282	857357	246624	224028	-423101	-219473
-261121	208423	-565274	184210	-870107	-878910	359859	70291	-896963	-927014
192063	-648114	815189	495107	-196435	130800	-958351	695595	-495051	-222934
-269497	104716	-62805	-55382	973413	553449	-116894	387789	-249720	-495374
-881945	-436832	754478	428255	379583	819413	-760830	465534	-995361	-939496
-755074	208842	-256367	429084	-93832	750417	275625	-42922	117545	823251
-907630	-464257	-876510	4063	953257	-450054	-86425	42981	920395	-936583
850343	306690	-328311	667873	-720820	-366189	-907198	294501	985887	-603150
92464	918741	297467	551651	605204	-492946	426290	316956	785717	992443
192380	-235752	294086	-211754	-835739	-320172	467265	823	152058	-594992
-356278	587350	401119	420509	-757956	-185363	-501212	-328100	760491	496635
-126754	823771	-131300	866916	901160	31180	934822	540786	753601	-974785
-204838	327811	182036	-873526	170200	21744	-653783	972867	-751996	-871847
-493682	-573678	-681787	374052	-748781	-694677	682901	853451	-982024	552184
300168	-87614	421025	147394	-290722	-741822	407097	335103	-30513	89207
75795	276703	-732318	450111	-421988	924258	-867445	154665	-612389	195741
-994104	780916	-522983	-143479	554590	-245848	-969499	31287	-250568	-706010
938467	118890	472424	-305669	781239	-896867	-641044	790343	-453061	-403264
460510	450648	899125	336237	838783	-439845	-781098	-100299	-576370	923461
-432727	-810177	35980	-715720	54353	-525918	-372324	-265890	743265	836587
549405	960309	291415	288974	957624	953449	643791	753062	-465939	-812217
820970	-986380	915421	845118	455755	633107	785822	-279679	46717	-454750
723120	-83746	-732006	605526	-310818	-728609	606668	-918103	-462699	267639
-26266	147761	-76376	-606889	-588730	-256190	-190174	-462512	838998	-243635
793186	390181	-693101	603905	636131	-295001	-12716	678143	402247	-364435
-837186	530096	-976703	924788	521120	-234926	-838560	152171	796671	537443
-660877	-257073	165067	693080	-747559	338802	339911	931175	981903	-559552
-341302	-730686	-955770	829081	-436467	341170	-886230	-794821	411205	-423092
24113	-203714	990999	511254	-585669	-588761	-704493	512764	-775872	-439543
669561	-264953	-107162	-848392	798269	399236	337340	-908507	327558	-1583
-283645	-482679	-438021	392534	-45716	-989259	760530	-331324	-910902	-593009
-977093	-995919	437012	324238	627454	-874239	-871935	375771	265236	451460
402795	-44955	786547	100725	-934167	-768399	-80157	-439250	263821	683511
-525643	-20781	-236128	314408	-354590	-965021	-746632	-334058	736020	41431
487145	-640517	-769422	808193	-782456	-463955	-747993	95443	-978174	-644658
848248	-603027	-634266	-881678	-178941	-879913	-575681	-539324	173145	925325
982303	-949053	503074	-420317	-593226	251831	179627	74815	-197015	-80166
-422880	-626879	493262	260495	-302510	-306355	396817	420020	-121871	725206
313708	376347	-712190	-640283	64312	504981	-795382	-795690	-696376	816603
-627317	-86173	-403582	-216849	819471	-271321	-199419	-676966	-626962	709160
133224	325292	502884	474524	-843928	413261	735123	86324	-37160	-624884
-629769	-266909	-539967	-40226	-242134	96089	-550251	-859847	669022	568169
-849536	-980193	760469	-742131	614549	-271935	764008	-469753	-411502	302253
134748	-49341	-965803	-897954	-302097	348178	-962584	-233774	-440328	-187661
814121	-671834	563797	-132866	257322	222337	148878	520283	-527431	-637433
410151	-9953	-578278	45004	-836475	225314	699755	-141585	530190	-997350
-692743	116892	406201	239702	-320772	-997599	581664	106750	-260977	-500283
-314721	690960	-306964	-792595	-204375	156633	-842822	810817	210577	-236908
470245	-449639	642651	364710	-592618	943497	-290793	849504	-70808	-724594
148965	-108281	-455137	-442492	144430	129502	237445	536831	-898889	-584654
-659453	-443066	-476599	758404	31831	781730	-227311	-563265	-565600	-475615
-709811	-167211	311325	-771703	-63277	-538618	-682428	-422726	736981	816198
-533668	-212315	-109993	-280322	924334	-199207	172885	-251913	-728492	-338584
-831233	-979807	-498804	662372	-893376	-385827	-387050	17640	-415860	852531
-78491	671258	694683	534594	-544878	606298	765958	-94449	887544	-610134
-937978	-47658	-867192	-81860	-795944	904000	712485	201577	152976	439317
862564	-166885	107418	-824666	-640084	781579	-100204	668791	-771691	283460
129190	746	-688913	474956	-282477	-112556	-752565	-733588	-815292	953961
-120538	-683008	384314	550699	11011	363847	152551	-809321	722584	305737
348839	985073	141040	380675	-698581	283147	430991	-152835	-862273	-739540
657975	-593394	-826398	-611640	-61443	2395	983635	445920	616515	390477
33408	-51078	-630250	336883	676748	156304	-758448	-624512	176969	-115727
-834114	966310	39966	-496507	-974063	213593	-917140	-920861	915622	-560654
355952	-894229	-736466	821960	426750	-964420	643785	-169392	179378	-906696
-64144	-811376	-844244	509771	-672256	440194	207967	-509580	664279	-343266
-605031	715876	445201	-265802	-28223	-392289	393548	-637171	27991	421100
-335169	22461	371723	648358	-595195	861921	-410959	365684	256388	-527322
142878	967607	346977	-560539	-297307	-787917	390081	-168854	-8416	-97813
-5617	-506785	-37795	-180772	317076	-951072	584770	489510	979086	82958
-144701	-227518	689802	-911983	-784750	-573587	-790675	472326	74010	-130188
-138895	211224	220884	173210	879841	915330	46985	-789936	659082	306957
-421183	938907	-945810	485550	906445	849250	796770	243254	-462351	-380859
836789	-460304	-790928	194357	976511	829274	-950514	-532727	-442033	731962
602803	71457	-117043	-329325	-397914	-675019	-159147	-591491	112780	988093
6777	132125	-133868	65322	98695	352534	706624	8335	-575835	447729
-152674	-142306	622976	918786	434263	-124962	404839	-179851	392433	661347
-5021	896496	476111	567035	792312	112938	-540973	-384180	-201077	77741
-785677	-802115	172994	-905381	480766	356792	385560	-317712	950255	83919
-213034	120564	-991166	925153	-293824	308923	283505	629909	292961	-546926
-674240	654531	988019	-772230	-128189	911996	-64607	-905109	404151	526374
974553	-349861	267960	-859099	151246	-815367	400245	-921064	-26936	769647
-232128	201009	329151	39886	-341226	542481	452339	-796447	109996	364393
-476721	746702	435315	-528203	507406	-680860	-587161	520029	-320572	-100216
-115350	703531	415004	-51331	-821930	75114	142618	205492	-919549	-453888
171375	40137	437096	-464310	829136	990056	-509452	-501256	637492	-541412
-813119	350752	798188	664124	514869	456665	-415183	-414493	-155841	-421736
208596	-939774	362144	436292	992003	-432495	-964286	-825898	-878201	-635417
-762765	760074	-287963	-552116	-534354	796626	597191	792130	998091	517898
629043	-232904	467397	111289	-172113	-389358	-719627	-16208	-842971	-240552
-536801	413569	664019	-461962	-866350	-129502	-174700	473327	-252174	-83797
272363	-698371	-748821	-972497	-580306	941423	127624	496100	57982	-449537
347318	485741	-936460	342940	39832	101252	100203	-541157	975214	619677
-343894	117600	-576145	139004	771199	-734156	293119	977165	-529642	54205
-932822	599459	964311	-903263	-70797	-893863	-978361	843894	640901	-766902
-911084	369915	-332382	-319979	19841	-638328	908309	-802061	888612	-548869
804235	-398760	-698927	-802778	-550132	655995	-754916	468652	-33217	318605
-834178	-815285	119315	-140367	-330318	-709633	401415	835977	-528161	950999
240505	-970832	849440	-102032	-472815	326798	-858833	428103	427650	-895764
827017	-380069	-618046	655279	203507	832918	-677520	-318196	820392	-532561
975236	-723063	-582911	991064	839440	-620864	-502310	-169599	726263	484805
-921023	-524531	367982	463203	-957378	-258089	568726	-513943	877332	827783
-134132	889032	-876821	498750	330403	-651125	-485034	-259164	563980	626774
-419136	931524	648440	422929	-279254	-826005	910664	449654	-919954	252947
389063	-836574	714877	-906765	846486	-512415	955919	818457	514798	363708
-385221	-860259	-944179	717506	729786	8756	-430375	-754420	889756	-135243
-77126	-702209	-389519	145631	-215131	941191	-714583	-999958	-451947	490202
-959901	-930290	447672	205746	-577317	-611985	269350	441364	-798439	-239825
736756	985851	615517	-474647	438735	167285	54056	-245380	-919599	-4062
474661	-28890	613197	140165	991532	-307211	87167	741456	3642	-650355
397003	30406	-47101	375302	717828	-220810	-157385	144956	91973	805132
558174	-723886	460559	585296	-273980	148998	-24911	-877713	-269780	548214
77773	102568	-325628	-605919	-618754	-229703	155937	188910	616102	90267
593806	-296027	-245652	-375688	-603965	721851	-674326	834820	-912512	-717368
116736	163274	-735188	-66230	-970937	-127300	-363446	-365755	110642	575679
973310	477009	644794	-203539	-154285	968365	-985747	-443954	-520472	-805317
-106071	118171	-33823	-349722	61047	-492526	971348	549412	142812	-54285
768723	-533966	97305	691876	-490496	864576	-525919	-939045	-793771	353613
802389	284831	223976	326948	-813816	-205921	-693955	637132	-217127	-995061
-483376	-324953	790317	-338292	673662	-211308	801440	-684348	-16227	142035
994582	385566	-138036	-320241	831142	-787999	-49898	936341	-653356	271648
-257272	-757018	-488252	151753	-76750	892070	245968	-196796	-263258	828066
-577947	414372	-700568	-835011	-974099	-567115	775642	-208537	972863	-827606
-51392	589504	892098	-951008	638449	358389	658180	-333799	942574	-14878
-183919	-574870	277965	-835677	-89882	997141	912420	-1434	-965083	116697
224846	-308782	399611	-685780	774539	431916	-285786	339446	712406	-574502
173375	529040	60420	-175880	-394598	673706	468073	-700079	-250774	729552
572785	197199	-732941	412112	-861134	198986	-932180	-576473	-161036	-597036
9809	-711478	568191	729320	299092	-17659	586038	-114259	918255	-420835
-279977	179584	357755	-755977	981399	526774	-242716	958748	-777753	427969
-171823	447518	-426440	903444	312882	995247	793646	-885830	754670	-222004
395215	349086	372576	-490052	-471932	-123383	134652	-477569	766399	287169
35248	-541491	-697049	26716	611285	-614843	548290	-247907	-281489	828696
481554	-480665	47573	-57743	258229	-695017	-424719	-947073	575456	314801
-873962	818437	151489	-661037	-721485	528780	-679197	505976	-89510	-16641
67500	-902989	988281	456022	917135	-583941	-520878	946774	-763322	358152
-649182	-141241	-120880	-599997	-671286	-656645	-135685	-852794	-543408	-377823
-821767	670852	743552	-234476	-756516	849375	91267	-917406	-607205	317542
989760	399500	-874989	-794867	-923102	-444798	-332553	-763540	-61441	-743156
-825828	-39515	731682	-420015	215822	219443	50441	-102012	722588	670103
-269461	-134723	22361	649530	-536802	-484920	673246	-963476	-327451	-770462
887855	129198	45969	-131295	-641881	725127	73250	-270091	-536076	661129
-518852	348479	867447	947015	-604249	-682373	-494360	978235	-388774	-855266
-81333	928994	666310	-876562	477335	-927488	-203695	-512592	-538466	-632300
-99344	437260	195444	-958843	-277002	536469	138309	-755360	-88901	683403
-224150	397132	543163	81469	854304	624565	74759	117146	267917	-291362
-917813	675908	-184869	-148168	-386421	-918089	256504	-591135	-439565	-700020
-538010	-682484	-237570	-394531	621251	420436	861095	62817	694292	-601486
576228	801791	588589	-369034	-89525	-371510	-244219	-991909	-981707	-934326
-282004	-343809	563944	335247	828116	157919	316971	299371	750478	-147714
519753	275311	298696	-323824	500781	980295	762679	-906114	689933	997161
43555	-388318	749618	27606	-779257	-264422	-739952	-881077	-705570	-636903
21256	147222	-995602	-148969	789093	86329	-804672	-295249	747657	-745691
594474	466756	-546544	204231	939862	-924326	-457808	626123	344488	179344
-742294	924955	-877741	-479838	-976056	-963004	397078	547455	-864992	783675
565802	-343368	581584	556604	-62526	373204	904387	-73201	-836597	-945978
224412	627943	731747	-528506	-804957	-524111	791285	373950	-705120	-725272
93448	-90617	-922764	-75259	788867	-828606	47803	-907973	-366490	183329
453537	70363	-572385	-220303	-190866	682973	76258	-771732	-809715	99844
235051	236278	896785	-183996	549475	-508680	232422	-84236	120017	-861412
918992	137869	690324	-421826	-505252	669518	525478	870747	433652	318223
-615808	619314	-237975	-221386	291002	-684979	-362293	-192437	-117933	194454
-262732	-449299	-861748	-811467	-650433	-700503	-118517	-753427	-718108	-572227
-365629	-953297	308019	755654	-942536	-646218	-39887	205772	-492036	518129
602349	825543	502953	13138	-338829	-536350	417640	-224720	-65007	-118813
-480186	324636	46926	-642301	184398	-968777	-276955	554630	-957741	343002
-804889	122410	-798978	-993241	-133974	748341	273491	-638479	297387	256246
814138	-548729	14763	-451237	-407357	-142055	-61417	-808050	627892	-492444
747398	-765180	-150637	452901	909264	-419735	950237	29350	910486	96026
78650	-964272	810229	-505733	-234080	-652259	937873	-453783	-112824	-641449
-593075	930449	-394071	988125	936935	-909062	814366	-760344	926731	-348935
817451	744720	202385	-979052	872855	140106	-131747	744714	218115	-521692
641300	-170563	-201088	862071	-471758	-274584	155274	-660789	407285	-359325
-436966	-993533	372359	-489106	42875	514072	572281	62971	242125	-169498
-15274	79073	485872	-587489	-917922	-541738	-613175	908881	-976089	-531371
-542126	191881	531796	-757438	-65567	-499960	-539932	370561	314944	-338614
570120	-9590	372910	-30147	933155	-968385	792985	-618331	715434	-492821
981269	872728	963958	681226	252843	-403396	-425713	918624	819032	708421
-645803	308330	-850972	-362611	-503731	-226101	-885678	-728541	66962	771191
-864410	431224	-292566	-876447	809829	-172791	-534078	-463353	294021	-568678
187674	-738128	352972	620524	-952943	-114562	-928451	-672275	641451	-576185
-228405	-357206	12665	-938546	-468531	515390	-523560	773478	71427	-987897
568938	957261	-65881	330639	595996	-270750	193475	-375856	439818	809057
920318	-843369	-452388	-276850	-702952	-310025	366941	-120521	-945463	-258038
704791	-634172	-581973	-731810	380447	-248463	-445700	595156	82197	-852399
655964	-482531	-444339	-470223	957239	-39057	389515	-251440	-753606	-70192
884436	-230083	-650927	660631	-6564	869626	-566778	389936	144224	819877
339511	-293243	197946	-151409	-668968	-357366	-775635	-715650	-254729	-703681
-567019	-353336	-452438	-86594	506262	707060	-774516	593169	-371557	52760
899876	161489	-798106	587256	-756432	835625	-328434	66355	-901855	-318607
-196491	-359395	279983	952587	-104133	-354532	-46507	-794427	-168896	174780
960204	-120063	-773148	-729883	914494	-325447	279604	712353	975404	254568
-951854	339928	255769	289207	87281	830140	-262125	-512733	972045	1730
-491072	-931686	156649	-548061	802627	-375962	-664786	-433487	-269093	-707203
-200227	-727038	-148456	985680	901132	-571559	-990362	397279	225446	934829
-567075	-62182	-805741	282745	650349	98541	428455	-492451	-261380	208455
251155	387745	-162979	243190	-573681	-175010	-301937	993595	-182737	-610269
429171	-235818	94037	-443710	-410876	715192	-726554	-86255	-661624	-765323
-316970	40786	-358080	-559958	-98874	47216	476817	518467	40333	361963
243018	268000	-756762	-122351	110161	557126	-127457	723056	-416523	-346760
-107212	-740014	-346544	-166056	-89036	-985887	273281	540594	-339310	349557
937157	-751540	-250671	850517	-159088	381998	154691	303300	-710007	383551
937375	-295774	312608	248649	596679	-692136	856034	-798007	155578	542181
379706	770066	62443	916255	-305744	1579	488431	-784477	515640	589183
-874207	-299302	662567	-747275	242577	-156203	-221267	-505439	298047	-888971
212739	873071	691049	750860	93550	696165	-343058	-432846	-477447	960431
12652	-676153	201883	768350	190139	903623	953873	377848	383945	797928
